# Real per-minute counters captured from the paperclip.service cgroup across the
# 2026-08-03 memory-thrash incident and the operator's ~06:21Z fix.
# columns: timestamp  memory.events:high  memory.current
2026-08-03T07:12:01+00:00 263202 11152035840
2026-08-03T07:13:01+00:00 263202 10807410688
2026-08-03T07:14:01+00:00 263202 10096873472
2026-08-03T07:15:01+00:00 263202 10321195008
2026-08-03T07:16:01+00:00 263202 10528661504
2026-08-03T07:17:02+00:00 263202 10661437440
2026-08-03T07:18:01+00:00 263202 10511065088
2026-08-03T07:19:01+00:00 263202 10505236480
2026-08-03T07:20:01+00:00 263202 10322231296
2026-08-03T07:21:01+00:00 263202 10345906176
2026-08-03T07:22:01+00:00 263202 10318835712
2026-08-03T07:23:01+00:00 263202 10243145728
2026-08-03T07:24:01+00:00 263202 9515909120
2026-08-03T07:25:02+00:00 263202 9339076608
2026-08-03T07:26:01+00:00 263202 9339281408
2026-08-03T07:27:01+00:00 263202 9339879424
2026-08-03T07:28:01+00:00 263202 9340219392
2026-08-03T07:29:01+00:00 263202 9340596224
2026-08-03T07:30:01+00:00 263202 9341460480
2026-08-03T07:31:01+00:00 263202 9341804544
2026-08-03T07:32:01+00:00 263202 9322536960
2026-08-03T07:33:01+00:00 263202 9322643456
2026-08-03T07:34:01+00:00 263202 9322991616
2026-08-03T07:35:01+00:00 263202 9313329152
2026-08-03T07:36:01+00:00 263202 9303126016
2026-08-03T07:37:01+00:00 263202 9295994880
2026-08-03T07:38:01+00:00 263202 9296777216
2026-08-03T07:39:01+00:00 263202 9287663616
2026-08-03T07:40:01+00:00 263202 9262178304
2026-08-03T07:41:01+00:00 263202 9262452736
2026-08-03T07:42:01+00:00 263202 9255419904
2026-08-03T07:43:01+00:00 263202 9255800832
2026-08-03T07:44:01+00:00 263202 9252577280
2026-08-03T07:45:01+00:00 263202 9245859840
2026-08-03T07:46:01+00:00 263202 11987517440
2026-08-03T07:47:01+00:00 263202 9592111104
2026-08-03T07:48:01+00:00 263202 9579388928
2026-08-03T07:49:01+00:00 263202 9580253184
2026-08-03T07:50:01+00:00 263202 9580937216
2026-08-03T07:51:01+00:00 263202 9581322240
2026-08-03T07:52:01+00:00 263202 9581522944
2026-08-03T07:53:01+00:00 263202 9675685888
2026-08-03T07:54:01+00:00 263202 9687552000
2026-08-03T07:55:02+00:00 263202 9688526848
2026-08-03T07:56:01+00:00 263202 9689292800
2026-08-03T07:57:01+00:00 263202 9690312704
2026-08-03T07:58:01+00:00 263202 9690841088
2026-08-03T07:59:01+00:00 263202 9691181056
2026-08-03T08:00:01+00:00 263202 9706483712
2026-08-03T08:01:01+00:00 263202 9700474880
2026-08-03T08:02:01+00:00 263202 9700872192
2026-08-03T08:03:01+00:00 263202 9701154816
2026-08-03T08:04:01+00:00 263202 9701507072
2026-08-03T08:05:02+00:00 263202 9701761024
2026-08-03T08:06:01+00:00 263202 9692995584
2026-08-03T08:07:01+00:00 263202 9684959232
2026-08-03T08:08:01+00:00 263202 9685106688
2026-08-03T08:09:01+00:00 263202 9685475328
2026-08-03T08:10:01+00:00 263202 9685749760
2026-08-03T08:11:01+00:00 263202 9685917696
2026-08-03T08:12:01+00:00 263202 9686077440
2026-08-03T08:13:02+00:00 263202 9376415744
2026-08-03T08:14:01+00:00 263202 9374720000
2026-08-03T08:15:01+00:00 263202 9407799296
2026-08-03T08:16:01+00:00 263202 9447759872
2026-08-03T08:17:01+00:00 263202 9448144896
2026-08-03T08:18:01+00:00 263202 9448755200
2026-08-03T08:19:01+00:00 263202 9449136128
2026-08-03T08:20:01+00:00 263202 9450078208
2026-08-03T08:21:01+00:00 263202 9450524672
2026-08-03T08:22:02+00:00 263202 9451114496
2026-08-03T08:23:01+00:00 263202 9444737024
2026-08-03T08:24:01+00:00 263202 9429880832
2026-08-03T08:25:01+00:00 263202 9397911552
2026-08-03T08:26:01+00:00 263202 9379069952
2026-08-03T08:27:01+00:00 263202 9307971584
2026-08-03T08:28:01+00:00 263202 9258524672
2026-08-03T08:29:01+00:00 263202 9098248192
2026-08-03T08:30:02+00:00 263202 9098756096
2026-08-03T08:31:01+00:00 263202 9090686976
2026-08-03T08:32:01+00:00 263202 9075212288
2026-08-03T08:33:01+00:00 263202 8996311040
2026-08-03T08:34:01+00:00 263202 8996655104
2026-08-03T08:35:01+00:00 263202 8997220352
2026-08-03T08:36:01+00:00 263202 8918192128
2026-08-03T08:37:01+00:00 263202 8898981888
2026-08-03T08:38:01+00:00 263202 8899338240
2026-08-03T08:39:02+00:00 263202 8899571712
2026-08-03T08:40:01+00:00 263202 8871976960
2026-08-03T08:41:01+00:00 263202 8872079360
2026-08-03T08:42:01+00:00 263202 8864587776
2026-08-03T08:43:01+00:00 263202 8858431488
2026-08-03T08:44:01+00:00 263202 8843554816
2026-08-03T08:45:01+00:00 263202 8827670528
2026-08-03T08:46:01+00:00 263202 11684372480
2026-08-03T08:47:01+00:00 263202 9296470016
2026-08-03T08:48:01+00:00 263202 9285033984
2026-08-03T08:49:01+00:00 263202 9285292032
2026-08-03T08:50:01+00:00 263202 9286340608
2026-08-03T08:51:01+00:00 263202 9286664192
2026-08-03T08:52:01+00:00 263202 9286975488
2026-08-03T08:53:01+00:00 263202 9287311360
2026-08-03T08:54:01+00:00 263202 9287684096
2026-08-03T08:55:01+00:00 263202 9282633728
2026-08-03T08:56:01+00:00 263202 9286488064
2026-08-03T08:57:01+00:00 263202 9287467008
2026-08-03T08:58:01+00:00 263202 9277890560
2026-08-03T08:59:01+00:00 263202 9282154496
2026-08-03T09:00:02+00:00 263202 9283596288
2026-08-03T09:01:01+00:00 263202 9284042752
2026-08-03T09:02:01+00:00 263202 9284263936
2026-08-03T09:03:01+00:00 263202 9284534272
2026-08-03T09:04:01+00:00 263202 9285005312
2026-08-03T09:05:01+00:00 263202 9285513216
2026-08-03T09:06:01+00:00 263202 9285865472
2026-08-03T09:07:01+00:00 263202 9363841024
2026-08-03T09:08:01+00:00 263202 9388290048
2026-08-03T09:09:01+00:00 263202 9389838336
2026-08-03T09:10:01+00:00 263202 9391443968
2026-08-03T09:11:01+00:00 263202 9392599040
2026-08-03T09:12:01+00:00 263202 9393139712
2026-08-03T09:13:01+00:00 263202 9393827840
2026-08-03T09:14:01+00:00 263202 9394921472
2026-08-03T09:15:01+00:00 263202 9395920896
2026-08-03T09:16:01+00:00 263202 9396940800
2026-08-03T09:17:01+00:00 263202 9397325824
2026-08-03T09:18:01+00:00 263202 9390194688
2026-08-03T09:19:01+00:00 263202 9390751744
2026-08-03T09:20:01+00:00 263202 9391894528
2026-08-03T09:21:01+00:00 263202 9392435200
2026-08-03T09:22:01+00:00 263202 9393197056
2026-08-03T09:23:01+00:00 263202 9393434624
2026-08-03T09:24:01+00:00 263202 9394532352
2026-08-03T09:25:01+00:00 263202 9394929664
2026-08-03T09:26:01+00:00 263202 9395355648
2026-08-03T09:27:01+00:00 263202 9401458688
2026-08-03T09:28:01+00:00 263202 9420562432
2026-08-03T09:29:01+00:00 263202 9411870720
2026-08-03T09:30:01+00:00 263202 9412579328
2026-08-03T09:31:01+00:00 263202 9406169088
2026-08-03T09:32:01+00:00 263202 10665979904
2026-08-03T09:33:01+00:00 263202 10948472832
2026-08-03T09:34:01+00:00 263202 14112190464
2026-08-03T09:35:01+00:00 263202 16819187712
2026-08-03T09:36:01+00:00 263726 17176514560
2026-08-03T09:37:01+00:00 264161 16464101376
2026-08-03T09:38:01+00:00 264161 16653168640
2026-08-03T09:39:01+00:00 264161 16872230912
